[none] [12/Jan/2021 18:46:00]  random_id: 16104663608837902 attachment: wall-200069052_1 peer_id: 2000000005 

    Третье правило - надо верить в силу воли… Безусловно, никто из нас не всемогущ. Не в моей власти помешать войне, но мои призывы, помноженные на призывы миллионов других людей, ослабят угрозу войны. Я не в силах выиграть битву, но я в силах быть храбрым солдатом, исполнить свой долг. “Возможности наши зависят от того, на что мы дерзнём,” поэтому надо быть всегда в форме. Усилием воли человек заставляет себя трудиться на совесть и совершать геройские поступки. Быть может, воля и есть царица добродетелей.

    Важно и четвертое правило - надо хранить верность. Верность слову, обязательствам, другим, самому себе. Когда человек сознательно или интуитивно выбирает себе в жизни какую-то цель, жизненную задачу, он невольно дает себе оценку. По тому, ради чего человек живет, можно судить и о его самооценке - низкой или высокой.

Если человек живет, чтобы приносить людям добро, облегчать их страдания, давать людям радость, то он оценивает себя на уровне этой своей человечности. Он ставит себе цель, достойную человека.

Только такая цель позволяет человеку прожить свою жизнь с достоинством и получить настоящую радость. Да, радость! Подумайте: если человек ставит себе задачей увеличивать в жизни добро, приносить людям счастье, какие неудачи могут его постигнуть? Не тому помочь? Но много ли людей не нуждаются в помощи?

Если жить только для себя, своими мелкими заботами о собственном благополучии, то от прожитого не останется и следа. Если же жить для других, то другие сберегут то, чему служил, чему отдавал силы.

Можно по-разному определять цель своего существования, но цель должна быть. Надо иметь и принципы в жизни. Одно правило в жизни должно быть у каждого человека, в его цели жизни, в его принципах жизни, в его поведении: надо прожить жизнь с достоинством, чтобы не стыдно было вспоминать.

hopppp.
id: 4. Phrase: phrase4
 peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:34]  random_id: 16108071342993826 message: Сохраненных фраз для режима /interval: 2.
id: 1. Phrase: phrase1
id: 2. Phrase: phrase2
 peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:35]  random_id: 16108071351061124 message: Невозможно выполнить удаление: у вас не сохранено ни одной фразы. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:35]  random_id: 16108071359463046 message: Невозможно выполнить удаление: у вас нет фраз с ID 2, 3. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:36]  random_id: 16108071367223046 message: Удалены все сохраненные фразы. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:37]  random_id: 16108071375903110 message: Фраз с ID 4, 5 у вас нет. Удалены все сохраненные фразы. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:38]  random_id: 16108071385973080 message: Фразы с ID 1, 3 удалены. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:39]  random_id: 16108071393143110 message: Фраз с ID 4 у вас нет. Фразы с ID 1, 2 удалены. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:40]  random_id: 16108071401577788 message: Удалены все сохраненные фразы. Режим /interval отключен. peer_id: 2000000005 
[b8beaa70d30c4646ac5dff5285ae8c30] [16/Jan/2021 17:25:41]  random_id: 16108071411257708 message: Фраз с ID 2, 3 у вас нет. Удалены все сохраненные фразы. Режим /interval отключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:41:59]  random_id: 16108153199209900 message: phrase1 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:01]  random_id: 16108153211096712 message: phrase1 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:01]  random_id: 16108153218440192 message: phrase3 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:02]  random_id: 16108153225802222 message: phrase2 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:02]  random_id: 16108153229074854 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 19:42:03]  random_id: 16108153234471530 attachment: wall-141738122_653 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:03]  random_id: 16108153237413568 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/club201813779 не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:03]  random_id: 16108153239882256 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/club12399143 не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:04]  random_id: 16108153242518182 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/martiantest не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:04]  random_id: 16108153246655828 attachment: wall-162171215_1638 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:05]  random_id: 16108153250551918 attachment: wall-200069052_1 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:06]  random_id: 16108153263254218 message: Стена пуста. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:06]  random_id: 16108153266464486 message: Режим /interval включен, интервал между фразами 3 peer_id: 2000000005 
[none] [16/Jan/2021 19:42:07]  random_id: 16108153270444462 message: Режим /interval включен, интервал между фразами 3 peer_id: 21070693 
[none] [16/Jan/2021 19:42:07]  random_id: 16108153273703808 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:07]  random_id: 16108153277161118 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:07]  random_id: 16108153279930842 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:08]  random_id: 16108153283533692 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:08]  random_id: 16108153286455968 message: Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:08]  random_id: 16108153289733772 message: Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:09]  random_id: 16108153293920072 message: Режим /interval включен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:09]  random_id: 16108153298010740 message: Режим /interval включен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:10]  random_id: 16108153302927098 message: Режим /interval включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 19:42:10]  random_id: 16108153306489896 message: Режим /interval включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:11]  random_id: 16108153310843710 message: Режим /interval уже включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 19:42:11]  random_id: 16108153314273700 message: Режим /interval уже включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:11]  random_id: 16108153319808416 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:12]  random_id: 16108153323328410 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:12]  random_id: 16108153326253616 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:13]  random_id: 16108153331169250 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:13]  random_id: 16108153334578782 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:13]  random_id: 16108153338567646 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:14]  random_id: 16108153341362300 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:14]  random_id: 16108153344397540 message: Пожалуйста, уточните опцию. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:14]  random_id: 16108153347877154 message: У команды /interval нет опции 'asdfg' peer_id: 2000000005 
[none] [16/Jan/2021 19:42:15]  random_id: 16108153354110134 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:15]  random_id: 16108153357842496 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:16]  random_id: 16108153362192726 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:16]  random_id: 16108153365832730 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:16]  random_id: 16108153369962694 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:17]  random_id: 16108153373318782 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:18]  random_id: 16108153380653980 message: Режим /interval выключен. Настройки: фраза бота через каждые 4 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 19:42:18]  random_id: 16108153384720022 message: Режим /interval выключен. Настройки: фраза бота через каждые 4 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:18]  random_id: 16108153389182694 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 19:42:19]  random_id: 16108153393827260 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:19]  random_id: 16108153398108860 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 19:42:20]  random_id: 16108153401810400 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 19:42:20]  random_id: 16108153406040418 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 19:42:20]  random_id: 16108153409342470 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:21]  random_id: 16108153412489930 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:21]  random_id: 16108153415944120 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 19:42:22]  random_id: 16108153420828362 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /newpost. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 2000000005 
[none] [16/Jan/2021 19:42:22]  random_id: 16108153426124542 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /newpost. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 21070693 
[none] [16/Jan/2021 19:42:23]  random_id: 16108153430309980 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 2000000005 
[none] [16/Jan/2021 19:42:23]  random_id: 16108153436551974 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 21070693 
[none] [16/Jan/2021 19:42:24]  random_id: 16108153443156310 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 19:42:24]  random_id: 16108153447947990 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 19:42:25]  random_id: 16108153451082160 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:25]  random_id: 16108153454538938 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:25]  random_id: 16108153457187838 message: У вас нет сохраненной группы для команды /newpost. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:26]  random_id: 16108153460695064 message: У вас нет сохраненной группы для команды /newpost. peer_id: 21070693 
[none] [16/Jan/2021 19:42:26]  random_id: 16108153464688804 message: У вас нет сохраненной группы для команды /newpost. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:26]  random_id: 16108153468228066 message: У вас нет сохраненной группы для команды /newpost. peer_id: 21070693 
[none] [16/Jan/2021 19:42:27]  random_id: 16108153471373508 message: У команды /newpost нет опции 'asdf'. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:27]  random_id: 16108153478304338 message: У команды /newpost нет опции 'asdf'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:28]  random_id: 16108153481483040 message: Команда /newpost уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:28]  random_id: 16108153486949346 message: Команда /newpost уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:29]  random_id: 16108153491682222 message: Чтобы пользоваться командой '/newpost on', сохраните в настройках ссылку на группу. Сделать это можно командой /newpost group, например: /newpost group https://vk.com/link_to_the_group peer_id: 2000000005 
[none] [16/Jan/2021 19:42:29]  random_id: 16108153497049262 message: Чтобы пользоваться командой '/newpost on', сохраните в настройках ссылку на группу. Сделать это можно командой /newpost group, например: /newpost group https://vk.com/link_to_the_group peer_id: 21070693 
[none] [16/Jan/2021 19:42:30]  random_id: 16108153500906984 message: Пожалуйста, уточните опцию. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:30]  random_id: 16108153504078638 message: Чтобы пользоваться командой '/newpost on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 19:42:30]  random_id: 16108153507867822 message: Чтобы пользоваться командой '/newpost on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 19:42:31]  random_id: 16108153511142142 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:31]  random_id: 16108153514143942 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:31]  random_id: 16108153516992354 message: Для команды /newpost у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /newpost выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:32]  random_id: 16108153520951302 message: Для команды /newpost у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /newpost выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:32]  random_id: 16108153526251606 message: Команда /newpost уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:32]  random_id: 16108153529639972 message: Команда /newpost уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:33]  random_id: 16108153533765870 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:33]  random_id: 16108153536804242 message: Команда /newpost включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:34]  random_id: 16108153540899782 message: Команда /newpost включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 19:42:34]  random_id: 16108153545358324 message: Команда /newpost уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:35]  random_id: 16108153550952974 message: Команда /newpost уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 19:42:35]  random_id: 16108153556228996 message: Группа https://vk.com/rgubru сохранена в настройках. Посты этой группы будут приходить в ваш чат по мере их появления. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:36]  random_id: 16108153561915556 message: Группа https://vk.com/rgubru сохранена в настройках. Посты этой группы будут приходить в ваш чат по мере их появления. peer_id: 21070693 
[none] [16/Jan/2021 19:42:36]  random_id: 16108153564557418 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:36]  random_id: 16108153567136784 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:37]  random_id: 16108153570768322 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 19:42:37]  random_id: 16108153574147288 message: Режим /newpost выключен, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:37]  random_id: 16108153577933102 message: Режим /newpost выключен, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 19:42:38]  random_id: 16108153582504780 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 2000000005 
[none] [16/Jan/2021 19:42:38]  random_id: 16108153587143186 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 21070693 
[none] [16/Jan/2021 19:42:38]  random_id: 16108153589950798 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:39]  random_id: 16108153594137188 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 19:42:39]  random_id: 16108153598643270 message: Режим /newpost включен. Посты группы https://vk.com/study_english_every_day будут приходить в ваш чат по мере их появления. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:40]  random_id: 16108153604361246 message: Режим /newpost включен. Посты группы https://vk.com/study_english_every_day будут приходить в ваш чат по мере их появления. peer_id: 21070693 
[none] [16/Jan/2021 19:42:40]  random_id: 16108153609593760 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 19:42:41]  random_id: 16108153613037014 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 19:42:41]  random_id: 16108153617862582 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 19:42:42]  random_id: 16108153620625596 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:42]  random_id: 16108153623931798 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:42]  random_id: 16108153627141864 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 19:42:43]  random_id: 16108153632018490 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 19:42:43]  random_id: 16108153634741206 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 19:42:43]  random_id: 16108153639488502 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 19:42:44]  random_id: 16108153643241234 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:44]  random_id: 16108153646170514 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:44]  random_id: 16108153649844370 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 19:42:45]  random_id: 16108153656754106 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /post. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 2000000005 
[none] [16/Jan/2021 19:42:46]  random_id: 16108153663741632 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /post. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 21070693 
[none] [16/Jan/2021 19:42:46]  random_id: 16108153668714866 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 2000000005 
[none] [16/Jan/2021 19:42:47]  random_id: 16108153674125852 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 21070693 
[none] [16/Jan/2021 19:42:47]  random_id: 16108153678653624 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 19:42:48]  random_id: 16108153683220932 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 19:42:48]  random_id: 16108153686522676 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:49]  random_id: 16108153690888512 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 19:42:49]  random_id: 16108153696761636 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 19:42:50]  random_id: 16108153701309290 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 19:42:50]  random_id: 16108153707445326 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:51]  random_id: 16108153710441034 message: У вас нет сохраненной группы для команды /post. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:51]  random_id: 16108153715529856 message: У вас нет сохраненной группы для команды /post. peer_id: 21070693 
[none] [16/Jan/2021 19:42:51]  random_id: 16108153718594020 message: У вас нет сохраненной группы для команды /post. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:52]  random_id: 16108153722223560 message: У вас нет сохраненной группы для команды /post. peer_id: 21070693 
[none] [16/Jan/2021 19:42:52]  random_id: 16108153725347436 message: У команды /post нет опции 'asdf'. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:52]  random_id: 16108153729117832 message: У команды /post нет опции 'asdf'. peer_id: 21070693 
[none] [16/Jan/2021 19:42:53]  random_id: 16108153732332484 message: Команда /post уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:53]  random_id: 16108153736037694 message: Команда /post уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:54]  random_id: 16108153740195952 message: Чтобы пользоваться командой '/post on', сохраните в настройках ссылку на группу. Сделать это можно командой /post group, например: /post group https://vk.com/link_to_the_group peer_id: 2000000005 
[none] [16/Jan/2021 19:42:54]  random_id: 16108153745061310 message: Чтобы пользоваться командой '/post on', сохраните в настройках ссылку на группу. Сделать это можно командой /post group, например: /post group https://vk.com/link_to_the_group peer_id: 21070693 
[none] [16/Jan/2021 19:42:54]  random_id: 16108153748511648 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:55]  random_id: 16108153752061314 message: Чтобы пользоваться командой '/post on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 19:42:55]  random_id: 16108153755971282 message: Чтобы пользоваться командой '/post on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 19:42:55]  random_id: 16108153759901278 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:56]  random_id: 16108153764161314 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:56]  random_id: 16108153768016562 message: Для команды /post у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:57]  random_id: 16108153773241768 message: Для команды /post у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:57]  random_id: 16108153777251776 message: Команда /post уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:58]  random_id: 16108153781026954 message: Команда /post уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:42:58]  random_id: 16108153784666378 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:58]  random_id: 16108153787479754 message: Команда /post включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 19:42:59]  random_id: 16108153791323482 message: Команда /post включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 19:42:59]  random_id: 16108153795622142 message: Команда /post уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:00]  random_id: 16108153800028306 message: Команда /post уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 19:43:00]  random_id: 16108153807195050 attachment: wall-162171215_27 peer_id: 2000000005 
[none] [16/Jan/2021 19:43:01]  random_id: 16108153813149620 attachment: wall-162171215_2402 peer_id: 2000000005 
[none] [16/Jan/2021 19:43:01]  random_id: 16108153818013230 message: Группа https://vk.com/rgubru сохранена в настройках. Команда /post включена. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:02]  random_id: 16108153823404994 message: Группа https://vk.com/rgubru сохранена в настройках. Команда /post включена. peer_id: 21070693 
[none] [16/Jan/2021 19:43:02]  random_id: 16108153827868944 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:03]  random_id: 16108153830934780 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:03]  random_id: 16108153834780502 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:43:03]  random_id: 16108153837701090 message: Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:04]  random_id: 16108153841425162 message: Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:43:04]  random_id: 16108153846549296 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 2000000005 
[none] [16/Jan/2021 19:43:05]  random_id: 16108153851832102 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 21070693 
[none] [16/Jan/2021 19:43:05]  random_id: 16108153856444734 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:06]  random_id: 16108153860324876 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 19:43:07]  random_id: 16108153870169712 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 21070693 
[none] [16/Jan/2021 19:43:07]  random_id: 16108153872910802 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:07]  random_id: 16108153879813104 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 19:43:08]  random_id: 16108153883988368 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 19:43:08]  random_id: 16108153888354158 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 19:43:09]  random_id: 16108153891797660 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 19:43:09]  random_id: 16108153897750452 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 19:43:10]  random_id: 16108153901331536 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 19:43:10]  random_id: 16108153907778418 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:11]  random_id: 16108153911986756 message: Беседа успешно зарегистрирована, ID вашей беседы: 2000000005 peer_id: 2000000005 
[none] [16/Jan/2021 19:43:11]  random_id: 16108153915651892 message: ID вашей беседы 2000000005 peer_id: 2000000005 
[none] [16/Jan/2021 19:43:11]  random_id: 16108153918474126 message: ID вашей беседы 2000000005 peer_id: 2000000005 
[none] [16/Jan/2021 19:43:12]  random_id: 16108153921559380 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 19:43:12]  random_id: 16108153924170716 message: У команды /reg нет опции inf peer_id: 2000000005 
[none] [16/Jan/2021 19:43:12]  random_id: 16108153926827180 message: Команду /reg нельзя использовать в личной беседе с ботом. peer_id: 21070693 
